Barcikowo III,T,309,-,-,olsztyński
Białuty*,E,890,648,29,działdowski
Białuty 2*,T,5 371,4 905,-,działdowski
Bielica,Z,97,-,-,elbląski
Bienie*,E,44,-,2,ełcki
Bienie-Chrzanowo*,Z,808,-,-,ełcki
Biesówko II*,P,4 634,-,-,olsztyński
Biesówko III*,R,1 905,-,-,olsztyński
Biskupiec*,Z,246,-,-,olsztyński
Biskupiec-Zameczek*,Z,196,-,-,olsztyński
Bisztynek*,Z,120,-,-,bartoszycki
Bisztynek Kolonia*,E,130,-,34,bartoszycki
Boćwinka*,R,21,-,-,giżycki
Bogaczewo II,Z,15,-,-,giżycki
Bolejny*,R,7 534,-,-,"nidzicki, olsztyński"
Borki Wielbarskie*,Z,919,-,-,szczycieński
Borki Wielbarskie 1*,Z,40,-,-,szczycieński
Borki Wielbarskie 2*,R,569,-,-,szczycieński
Botkuny,R,460,-,-,gołdapski
Botowo*,P,2 808,-,-,olsztyński
Botowo II,R,2 354,2 111,-,olsztyński
Botowo III*,M,-,-,-,olsztyński
Botowo V*,E,19 649,19 649,16,olsztyński
Botowo VI*,R,5 018,-,-,olsztyński
Bramka*,R,7 834,-,-,ostródzki
Bramka I*,E,6 619,6 619,311,ostródzki
Bramka Wschód*,P,1 189,-,-,ostródzki
Bramka Wschód II*,Z,263,-,-,ostródzki
Bramka Wschód IIB*,R,496,-,-,ostródzki
Bramka Wschód IX,E,239,-,7,ostródzki
Bramka Wschód V,Z,620,-,-,ostródzki
Bramka Wschód VI,T,339,-,-,ostródzki
Bramka Wschód VII*,T,36,-,-,ostródzki
Bramka Wschód VIII,T,67,-,-,ostródzki
Bramka Wschód X*,R,841,-,-,ostródzki
Bramka Wschód XI*,E,795,795,538,ostródzki
Bramka Wschód XI/1,E,818,830,32,ostródzki
Bramka Wschód XII*,E,1 119,1 071,74,ostródzki
Bramka Wschód XIII,R,53,-,-,ostródzki
Bramka Wschód XIV,R,1 358,-,-,ostródzki
Bratian,R,1 534,1 534,-,nowomiejski
Brejdyny II*,Z,90,-,-,mrągowski
Brejdyny IV*,T,387,847,-,mrągowski
Brejdyny V*,T,196,196,-,mrągowski
Brejdyny VI*,E,164,165,281,mrągowski
Brzozówko*,M,-,-,-,węgorzewski
Bugi*,P,349,-,-,lidzbarski
Bugi II*,P,205,-,-,lidzbarski
Bukwałd*,R,1 150,-,-,olsztyński
Byszwałd*,E,113,-,29,iławski
Byszwałd I*,E,1 878,1 577,113,iławski
Chojnik,R,366,-,-,ostródzki
Cichy*,R,37,-,-,olecki
Czarnówka*,E,281,-,2,giżycki
Czechowo,R,184,-,-,elbląski
Czyprki*,R,43,-,-,ełcki
Danowo*,Z,19,-,-,piski
Dąbrowa III*,R,351,-,-,braniewski
Dąbrówka*,Z,101,-,-,"mrągowski, piski"
Derc*,T,585,585,-,olsztyński
Długie,Z,74,-,-,ełcki
Dobrzyki,Z,306,-,-,iławski
Dobrzyki II,Z,0,-,-,iławski
Domkowo,Z,1 154,-,-,ostródzki
Drygały,Z,291,-,-,piski
Drygały I,E,358,-,7,piski
Dunajek II*,R,107,107,-,olecki
Dźwierznia*,Z,72,-,-,działdowski
Dźwierznia II*,Z,65,-,-,działdowski
Dźwierznia III*,Z,141,-,-,działdowski
Dźwierznia IV*,T,99,-,-,działdowski
Dźwierznia V*,R,224,-,-,działdowski
Filice*,P,3 747,-,-,działdowski
Filice II*,Z,604,-,-,działdowski
Filice IV*,Z,233,-,-,działdowski
Fiugajki*,R,2 101,-,-,ostródzki
Fiugajki I*,R,357,-,-,ostródzki
Florczaki*,R,5 497,-,-,ostródzki
Florczaki I*,E,56,-,0,ostródzki
Frombork*,E,1 534,1 097,25,braniewski
Gajdy*,Z,73,-,-,iławski
Gajewo I,R,189,-,-,giżycki
Gardyny,Z,1 282,-,-,ostródzki
Gardyny II*,Z,2 073,-,-,ostródzki
Gardyny III*,Z,1 907,-,-,ostródzki
Gardyny IV*,P,389,-,-,ostródzki
Gardyny V,E,1 891,1 335,200,ostródzki
Gąsiorowo*,P,22 257,-,-,"olsztyński,szczycieński"
Gąsiorowo 1*,E,1 284,1 062,16,szczycieński
Gąsiorowo II*,Z,519,-,-,szczycieński
Gąski*,R,20,-,-,olecki
Giedajty*,P,32,-,-,olsztyński
Gierzwałd*,E,4 452,4 392,56,ostródzki
Gierzwałd I*,R,5 044,-,-,ostródzki
Gierzwałd II*,R,4 843,4 843,-,ostródzki
Giławy - Rusek III*,E,317,317,26,szczycieński
Giławy-Rusek II*,Z,1 378,-,-,szczycieński
Giławy-Rusek II/1*,R,13,3,-,szczycieński
Gisiel,R,24 944,-,-,szczycieński
Gisiel 1,R,394,-,-,szczycieński
Gisiel I*,R,165,-,-,szczycieński
Gisiel-Dymer*,P,12 584,-,-,"olsztyński,szczycieński"
Glaznoty*,E,341,-,17,ostródzki
Gnojenko*,Z,79,-,-,działdowski
Gnojenko III*,R,58,-,-,działdowski
Gnojenko III-1*,Z,82,-,-,działdowski
Gnojenko IV*,T,171,-,-,działdowski
Gnojno,T,177,-,-,działdowski
Gnojno I*,T,20,-,-,działdowski
Gnojno-Petrykozy I*,Z,391,-,-,działdowski
Gnojno-Petrykozy-p. W*,Z,118,-,-,działdowski
Godki,Z,32,-,-,olsztyński
Golubki*,T,558,558,-,olecki
Golubki I*,T,250,250,-,olecki
Gołogóra,T,677,677,-,olsztyński
Gorczyce,R,355,-,-,olecki
Góreczno*,P,1 485,-,-,braniewski
Gralewo*,E,167,-,1,działdowski
Gralewo II*,Z,38,-,-,działdowski
Gralewo III,T,150,-,-,działdowski
Gralewo IV,T,131,-,-,działdowski
Gronowo Górne,R,863,-,-,elbląski
Gronowo Górne II,Z,106,-,-,elbląski
Gruszka*,R,5 669,-,-,działdowski
Gryźliny,R,137,-,-,olsztyński
Gryźliny 1,T,326,306,-,olsztyński
Gryźliny I*,Z,184,-,-,olsztyński
Gryżyna,Z,154,-,-,elbląski
Grzybiny I*,Z,438,-,-,działdowski
Grzybiny I/1*,E,151,-,1,działdowski
Grzybiny II*,Z,tylko pzb.,-,-,działdowski
Grzybiny III*,Z,558,-,-,działdowski
Grzybiny IV*,Z,530,-,-,działdowski
Grzybiny V*,Z,593,-,-,działdowski
Grzybiny VI*,Z,193,-,-,działdowski
Grzybiny VII*,Z,256,-,-,działdowski
Grzybiny-Kalbornia*,Z,2 051,-,-,"działdowski,ostródzki"
Gutkowo,Z,203,-,-,olsztyński
Gutowo,R,1 593,-,-,iławski
Guzki*,E,39 983,39 983,379,ełcki
Henrykowo,R,168,-,-,ostródzki
Iława,Z,77,-,-,iławski
Jabłonka*,E,2 061,756,95,szczycieński
Jabłonka,R,606,-,-,szczycieński
Jabłonka dz.109/2,E,120,-,0,szczycieński
Jabłonka II*,E,261,-,1,szczycieński
Jabłonka II/1*,E,182,-,0,szczycieński
Jabłonka III*,M,-,-,-,szczycieński
Jabłonowo*,Z,3 526,-,-,nidzicki
Jabłonowo I,E,15 774,5 646,496,nidzicki
Jakunówko II*,R,19,19,-,węgorzewski
Jankowice II*,Z,451,-,-,działdowski
Januszkowo,T,10 024,9 427,-,nidzicki
Januszkowo B*,Z,186,-,-,nidzicki
Januszkowo I,T,4 280,3 768,-,nidzicki
Januszkowo II*,Z,376,-,-,nidzicki
Januszkowo III*,T,285,266,-,nidzicki
Januszkowo IV*,T,1 872,1 636,-,nidzicki
Januszkowo V*,T,2 572,2 335,-,nidzicki
Januszkowo VI,R,817,-,-,nidzicki
Jaśki II*,R,584,-,-,olecki
Jaśki II-1*,Z,166,-,-,olecki
Jaśki III*,R,64,-,-,olecki
Jaśki IV*,Z,2 332,-,-,olecki
Jaśki V*,Z,1,-,-,olecki
Jaśki VI*,R,126,-,-,olecki
Jaśki VII*,Z,122,-,-,olecki
Jaśki VIII*,R,1 228,-,-,olecki
Jeglia,R,290,-,-,działdowski
Jeże,Z,106,-,-,piski
Jeże*,Z,31,-,-,piski
Jonkowo,R,81,-,-,olsztyński
Jurki*,E,108,-,10,ostródzki
Jurki I*,Z,175,-,-,ostródzki
Jurki III**,E,113,-,10,ostródzki
Jurki IV,E,3 308,3 308,32,ostródzki
Kadyki*,P,1 173,-,-,nidzicki
Kadzie,E,678,652,22,ostródzki
Kajkowo,Z,962,-,-,ostródzki
Kajmy,Z,1 328,-,-,elbląski
Kalbornia*,Z,2 151,-,-,ostródzki
Kalbornia-Mosznica*,Z,15 302,-,-,"działdowski, ostródzki"
Kalbornia-Mosznica 1*,E,5 141,4 561,813,ostródzki
Kalisty*,R,764,-,-,olsztyński
Kaliszki,E,3 637,3 637,171,piski
Kaliszki I,E,244,-,36,piski
Kaliszki II*,T,2 134,2 134,-,piski
Kaliszki III,R,5 660,-,-,piski
Kaliszki IV*,E,160,-,35,piski
Kaliszki V*,R,239,-,-,piski
Kamiennik Wielki,R,1 180,-,-,elbląski
Kamiennik Wielki I,E,654,-,42,elbląski
Kanigowo,Z,77,-,-,nidzicki
Kanigowo III*,Z,1 057,-,-,nidzicki
Kanigowo IX*,Z,311,-,-,nidzicki
Kanigowo V,E,124,-,1,nidzicki
Kanigowo VI*,T,327,-,-,nidzicki
Kanigowo VII,E,8 884,8 884,362,nidzicki
Kanigowo VIII,R,2 584,1 416,-,nidzicki
Kanigowo X*,R,405,-,-,nidzicki
Kanigowo XI,R,1 034,1 034,-,nidzicki
Kanigowo XII,E,456,-,1,nidzicki
Kanigowo XIII,E,191,-,3,nidzicki
Kanigowo XIV,R,354,-,-,nidzicki
Kaszuny*,R,18 538,-,-,lidzbarski
Kazanice II*,Z,331,-,-,iławski
Kazanice III*,Z,13,-,-,iławski
Kazanice IV*,E,1 628,498,1,iławski
Kazanice V,E,153,-,0,iławski
Kiekskiejmy*,Z,43,-,-,gołdapski
Kiekskiejmy I,E,236,-,18,gołdapski
Kiekskiejmy II,R,240,-,-,gołdapski
Kiersztanowo I*,Z,164,-,-,mrągowski
Kiersztanowo II,T,578,551,-,mrągowski
Kiersztanowo II p.A*,T,60,-,-,mrągowski
Kierwiny,R,257,-,-,lidzbarski
Kierz*,E,250,200,81,lidzbarski
Kierz I*,T,236,-,-,lidzbarski
Kierz II,R,215,-,-,lidzbarski
Kikity*,R,252,-,-,olsztyński
Kiliany*,R,1 613,-,-,olecki
Kiliany II*,E,1 061,1 061,30,olecki
Kitnowo,E,1 310,1 311,55,ostródzki
Klejnowo,Z,282,-,-,braniewski
Klejnowo I,T,119,-,-,braniewski
Klejnowo II,R,584,584,-,braniewski
Klewno,Z,47,-,-,kętrzyński
Klewno II*,R,204,-,-,kętrzyński
Klewno III*,E,20,-,4,kętrzyński
Klewno IX,E,59,-,20,kętrzyński
Klewno V*,E,52,-,38,kętrzyński
Klewno VI*,Z,68,-,-,kętrzyński
Klewno VII*,E,137,-,34,kętrzyński
Klewno VIII*,Z,155,-,-,kętrzyński
Klewno X,E,157,-,5,kętrzyński
Klewno XI,Z,23,-,-,kętrzyński
Klewno XII*,E,158,-,37,kętrzyński
Klon*,Z,1 021,-,-,szczycieński
Klon 3,R,141,-,-,szczycieński
Klon 4*,E,341,-,9,szczycieński
Klon 6,T,1 045,1 045,-,szczycieński
Klon dz. 259*,Z,641,-,-,szczycieński
Klon I*,Z,288,-,-,szczycieński
Klon II,Z,856,-,-,szczycieński
Klon IX,E,292,-,23,szczycieński
Klon V,Z,213,-,-,szczycieński
Klon VII*,E,677,677,17,szczycieński
Klon VIII,E,394,-,16,szczycieński
Kłobia*,Z,1 001,-,-,olsztyński
Knis*,Z,639,-,-,giżycki
Knis I*,T,32 670,29 343,-,giżycki
Knis II*,T,447,-,-,giżycki
Knopin II*,R,379,-,-,olsztyński
Kobiela,E,131,-,8,lidzbarski
Kobiela I,T,258,258,-,lidzbarski
Kobułty*,P,17 130,-,-,olsztyński
Kobułty II*,R,360,231,-,olsztyński
Kochanówka II*,R,271,-,-,lidzbarski
Kochanówka IV*,E,1 868,644,78,lidzbarski
Kochanówka V*,R,171,-,-,lidzbarski
Kochanówka VI*,R,166,-,-,lidzbarski
Kocioł*,Z,84,-,-,piski
Kocioł Duży V*,R,917,-,-,piski
Koczarki,E,79,-,3,kętrzyński
Koleśniki,E,65,-,17,ełcki
Kolniszki*,R,824,824,-,gołdapski
Kolonia Pozezdrze II,E,138,-,16,węgorzewski
Kolonia-Pozezdrze,Z,35,-,-,węgorzewski
Komorniki*,Z,1 985,-,-,działdowski
Komorowo*,Z,732,-,-,ostródzki
Konity 1,T,71,-,-,lidzbarski
Konopki*,Z,3 422,-,-,piski
Konopki Małe*,Z,23,-,-,giżycki
Korsztyn,R,1 136,1 136,-,ostródzki
Kośmidry,Z,247,-,-,gołdapski
Kośmidry III,T,38,-,-,gołdapski
Kotkowo-Zawroty*,R,2 882,-,-,ostródzki
Kowale Oleckie,Z,31,-,-,olecki
Kozaki*,Z,357,-,-,gołdapski
Kozarek Mały,T,1 537,1 537,-,mrągowski
Kozłowo I,R,4 690,3 961,-,nidzicki
Kronowo*,Z,565,-,-,olsztyński
Kronowo*,Z,404,-,-,giżycki
Kronowo IV*,Z,220,-,-,olsztyński
Kronowo IX*,E,1 714,1 515,142,olsztyński
Kronowo Kolonia*,Z,2 388,-,-,olsztyński
Kronowo Kolonia I*,T,567,567,-,olsztyński
Kronowo Kolonia II,T,1 306,1 306,-,olsztyński
Kronowo Kolonia III*,Z,3 002,-,-,olsztyński
Kronowo Kolonia IV*,T,375,375,-,olsztyński
Kronowo Kolonia V*,Z,282,-,-,olsztyński
Kronowo V*,R,907,-,-,olsztyński
Kronowo VI*,T,1 553,880,-,olsztyński
Kronowo VII*,E,2 114,1 204,21,olsztyński
Kronowo VIII*,E,1 130,961,18,olsztyński
Kronowo X*,P,374,-,-,olsztyński
Kronowo XI*,E,878,645,50,olsztyński
Kronowo XII*,E,2 426,1 572,95,olsztyński
Kronowo XIII*,R,1 472,-,-,olsztyński
Kronowo XIV*,R,3 637,-,-,olsztyński
Królikowo,R,25,-,-,olsztyński
Królikowo I,R,250,-,-,olsztyński
"Kruklanki ""D""",Z,57,-,-,giżycki
"Kruklanki ""E""*",Z,218,-,-,giżycki
Kruklin II*,E,26,29,3,giżycki
Kruklin III*,R,153,-,-,giżycki
Kruklin IV*,T,665,665,-,giżycki
Kruklin V*,E,4 154,4 154,227,giżycki
Kruklin VI*,T,259,-,-,giżycki
Kruklin VII*,E,490,-,33,giżycki
Kruklin-RDP*,E,1 306,1 306,17,giżycki
Krupin,E,213,-,34,olecki
Krzemieniewo*,R,1 948,-,-,nowomiejski
Krzewno,R,60,-,-,braniewski
Kukowo*,R,26,-,-,olecki
Kulsze*,E,99,-,1,gołdapski
Kupin,E,103,-,2,elbląski
Kupin I,E,265,-,17,elbląski
Kupin II,R,198,-,-,elbląski
Kupin III,E,1 060,1 060,8,elbląski
Kupin IV,E,230,230,24,elbląski
Kupin V,E,300,-,3,elbląski
Kurzętnik*,Z,113,-,-,nowomiejski
Kurzętnik-Pole B*,E,332,-,11,nowomiejski
Kwietniewo,T,76,-,-,elbląski
Kwietniewo I,Z,361,-,-,elbląski
Labuszewo*,R,1 917,-,-,olsztyński
Lesk*,R,1 180,-,-,olecki
Leśnica,E,1 935,1 789,37,ostródzki
Leśnica I,R,209,209,-,ostródzki
Lichtajny*,E,133,-,11,olsztyński
Lichtajny I,E,92,-,13,olsztyński
Lichtajny II*,R,244,-,-,olsztyński
Liksajny I,Z,526,-,-,ostródzki
Liksajny II,Z,1 124,-,-,ostródzki
Liksajny III,Z,853,-,-,ostródzki
Lipowa Góra,R,101,-,-,szczycieński
Lipowiec,Z,139,-,-,szczycieński
Lipowiec I,R,259,-,-,szczycieński
Lipowiec II,M,-,-,0,szczycieński
Lipowiec III*,R,199,-,-,szczycieński
Lipowskie*,P,46 004,-,-,piski
Liski*,R,69,-,-,ełcki
Liski II*,R,591,-,-,ełcki
Liszki*,R,683,683,-,elbląski
Liwa,R,3 116,-,-,ostródzki
Lubiewo,Z,14,-,-,mrągowski
Łankiejmy*,R,13,-,-,kętrzyński
Łapka*,R,691,691,-,olsztyński
Łapka 2,E,7 672,6 118,74,olsztyński
Łapka 3*,R,7 852,7 852,-,olsztyński
Łapka I*,T,2 481,2 147,-,olsztyński
Łęgajny*,Z,387,-,-,olsztyński
Łęgajny III*,Z,607,-,-,olsztyński
Łęgajny IV/1,T,149,-,-,olsztyński
Łęgajny V,R,1 353,-,-,olsztyński
Łęgowo*,T,5 971,6 402,-,olecki
Łęgowo II*,Z,33,-,-,olecki
Łęgowo III*,T,103,-,-,olecki
Łęgowo IV*,T,203,-,-,olecki
Łęgowo IX*,T,152,-,-,olecki
Łęgowo V*,T,560,560,-,olecki
Łęgowo VI*,T,194,-,-,olecki
Łęgowo VII*,E,9 890,9 769,593,olecki
Łęgowo VIII*,E,2 954,2 954,45,olecki
Łodwigowo*,R,104,-,-,ostródzki
Ługwałd - II*,Z,-,-,-,olsztyński
Ługwałd 1*,R,342,-,-,olsztyński
Łukszty,Z,808,-,-,elbląski
Łutynowo,R,97,-,-,olsztyński
Machary*,T,846,630,-,mrągowski
Machary 2*,E,3 018,3 018,76,mrągowski
Maciejowizna*,Z,94,-,-,elbląski
Majki VIII*,R,109,-,-,elbląski
Małdyty,R,214,-,-,ostródzki
Małe Olecko,Z,23,-,-,olecki
Maradki*,R,917,-,-,mrągowski
Marcinkowo*,E,1 818,1 584,95,ostródzki
Marcinkowo,R,374,-,-,mrągowski
Marcinkowo 1,Z,296,-,-,mrągowski
Marcinkowo I*,Z,505,-,-,ostródzki
Marcinkowo II*,E,1 642,1 610,408,ostródzki
Marcinkowo III*,R,488,-,-,ostródzki
Markowskie*,Z,34,-,-,olecki
Martiany*,P,8 617,-,-,kętrzyński
Martiany II,Z,46,-,-,kętrzyński
Martiany III,R,321,-,-,kętrzyński
Mazany II*,Z,437,-,-,kętrzyński
Mątki,Z,302,-,-,olsztyński
Mątki II*,Z,-,-,-,olsztyński
Mątki III*,Z,596,-,-,olsztyński
Mątki IV*,T,1 632,1 247,-,olsztyński
Mątki Kolonia,T,123,-,-,olsztyński
Mątki V,T,1 055,578,-,olsztyński
Mątki VI,Z,697,-,-,olsztyński
Mątki VII*,R,429,-,-,olsztyński
Mątki VIII,R,1 879,-,-,olsztyński
Mędrzyki*,Z,222,-,-,braniewski
Michałki*,Z,85,-,-,nidzicki
Michałki 1,R,339,-,-,nidzicki
Michałki dz. 21,Z,326,-,-,nidzicki
Mielno,Z,62,-,-,ostródzki
Mielno 2*,Z,2 923,-,-,ostródzki
Miętkie*,Z,251,-,-,szczycieński
Mikuty*,T,136,-,-,piski
Mikuty*,R,18,-,-,piski
Mikuty II*,Z,103,-,-,piski
Mikuty III,E,442,442,8,piski
Miluki*,R,1 250,-,-,ełcki
Miłusze*,R,239,-,-,ełcki
Mławka,Z,56,-,-,działdowski
Modliny*,E,10 991,9 325,95,olsztyński
Mojtyny*,R,537,-,-,olsztyński
Mostkowo,R,6 988,-,-,ostródzki
Mrągowo*,Z,25,-,-,mrągowski
Mrągowo-Młynowo*,Z,440,-,-,mrągowski
Mroczno I,T,169,-,-,nowomiejski
Mrozy Wielkie*,Z,136,-,-,ełcki
Myślęta*,Z,438,-,-,działdowski
Myślęta II*,Z,525,-,-,działdowski
Nawiady*,E,41,-,36,mrągowski
Nawiady I*,R,1 617,-,-,mrągowski
Nidzica,Z,734,-,-,nidzicki
Niechłonin*,Z,2 331,-,-,działdowski
Niechłonin II*,Z,155,-,-,działdowski
Niedźwiedzkie*,R,241,-,-,olecki
Niedźwiedzkie*,Z,24,-,-,ełcki
Niedźwiedzkie II*,R,3 881,-,-,olecki
Niedźwiedzkie III*,R,4 185,4 185,-,olecki
Nielbark II*,Z,2 959,-,-,nowomiejski
Nielbark IV,T,237,-,-,nowomiejski
Niestoja,R,431,-,-,działdowski
Nitki,Z,221,-,-,piski
Nitki I*,R,1 502,1 239,-,piski
Nowa Wieś Ełcka*,Z,48,-,-,ełcki
Nowa Wieś Ełcka II*,Z,1 438,-,-,ełcki
Nowa Wieś II*,Z,94,-,-,elbląski
Nowa Wieś IX,Z,105,-,-,elbląski
Nowa Wieś (Majki),Z,115,-,-,elbląski
Nowa Wieś VII,Z,358,-,-,elbląski
Nowa Wieś VIII,T,1 101,602,-,elbląski
Nowa Wieś X,M,-,-,-,elbląski
Nowa Wieś XIII*,Z,21,-,-,elbląski
Nowa Wieś XIV,T,194,-,-,elbląski
Nowa Wieś XIX,E,172,-,34,elbląski
Nowa Wieś XV,T,225,-,-,elbląski
Nowa Wieś XVI,T,96,-,-,elbląski
Nowa Wieś XVII,T,194,-,-,elbląski
Nowa Wieś XVIII,T,90,-,-,elbląski
Nowa Wieś XX,E,32,-,25,elbląski
Nowa Wieś XXI,T,1 083,1 083,-,elbląski
Nowe Grodziczno IA*,E,772,772,44,nowomiejski
Nowe Grodziczno II - p.A,Z,119,-,-,nowomiejski
Nowe Grodziczno III*,E,233,-,6,nowomiejski
Nowe Grodziczno IV*,T,46,-,-,nowomiejski
Nowe Grodziczno V*,R,276,-,-,nowomiejski
Nowe Kiejkuty*,M,-,-,0,szczycieński
Nowe Miasto Lubawskie II,E,1 367,677,1,nowomiejski
Nowe Monasterzysko I,R,115,-,-,elbląski
Nowe Włóki*,Z,-,-,-,olsztyński
Nowe Włóki II*,Z,172,-,-,olsztyński
Nowe Włóki III*,Z,132,-,-,olsztyński
Nowe Włóki IV,E,6,-,6,olsztyński
Nowe Włóki V,R,1 446,-,-,olsztyński
Nowe Włóki V*,R,199,-,-,olsztyński
Nowe Włóki VI*,E,30,-,10,olsztyński
Nowina,Z,58,-,-,elbląski
Nowina II,Z,-,-,-,elbląski
Nowina VII,Z,65,-,-,elbląski
Nowina VIII,Z,215,-,-,elbląski
Odoje*,Z,79,-,-,piski
Ogonki II*,Z,15,-,-,węgorzewski
Ogrodniki I,Z,89,-,-,elbląski
Ogrodniki II,R,686,-,-,elbląski
Ogrodniki III,T,384,-,-,elbląski
Ogrodniki IV,R,291,-,-,elbląski
Olecko*,Z,95,-,-,olecki
Olecko II,Z,77,-,-,olecki
Olecko III*,E,2 380,2 380,16,olecki
Olecko IV*,R,4 307,-,-,olecki
Olecko Małe*,P,18 571,-,-,olecki
Olszewko*,Z,3,-,-,nidzicki
Olszewko I,T,331,-,-,nidzicki
Olszewo,T,366,-,-,nidzicki
Olszewo I,R,1 172,-,-,nidzicki
Olszewo II,E,218,-,5,nidzicki
Olszyna I*,Z,273,-,-,piski
Olszyna II*,Z,147,-,-,piski
Olszyna III*,R,28,-,-,piski
Orłowo,R,1 063,1 016,-,piski
Orzechowo*,R,61,-,-,ełcki
Osetno*,P,40,-,-,nowomiejski
Osetno 2*,E,131,-,33,nowomiejski
Osetno dz.55*,T,40,16,-,nowomiejski
Osiekowo*,Z,9 413,-,-,ostródzki
Osiekowo I/1*,R,83,-,-,ostródzki
Osiekowo I/2*,R,168,-,-,ostródzki
Ostrowite II*,E,214,-,4,nowomiejski
Parkoszewo I,E,2 083,2 083,60,bartoszycki
Parleza Mała,Z,465,-,-,olsztyński
Parlice Wielkie I*,R,254,254,-,olsztyński
Pasieki,Z,291,-,-,elbląski
Pasieki 1,R,108,-,-,elbląski
Pasym I,E,429,347,49,szczycieński
Pawliki*,E,452,452,181,nidzicki
Pawłowo*,Z,50,-,-,olsztyński
Pawłowo-Mielno*,P,5 665,-,-,"olsztyński,ostródzki"
Pęglity,R,606,-,-,olsztyński
Piątki*,E,96,-,5,nidzicki
Pieczarki*,R,18,-,-,węgorzewski
Pieczarki II*,T,16,-,-,węgorzewski
Pieczarki III*,T,119,-,-,węgorzewski
Pilec*,R,468,-,-,kętrzyński
Pilec*,Z,3 500,-,-,kętrzyński
Pilec II*,Z,-,-,-,kętrzyński
Pilec III*,Z,1 007,-,-,kętrzyński
Piszewo*,R,524,-,-,olsztyński
Płociczno*,P,8 831,-,-,ełcki
Płociczno I*,E,573,573,3,ełcki
Płociczno II*,E,253,-,18,ełcki
Płociczno III,E,446,446,32,ełcki
Płociczno IV*,R,259,-,-,ełcki
Płociczno V*,R,415,-,-,ełcki
Płociczno-Krokocie*,P,12 468,-,-,ełcki
Podleśna Kolonia*,Z,2 545,-,-,olsztyński
Polska Wieś,R,1 013,-,-,mrągowski
Polska Wieś II,E,623,623,16,mrągowski
Połom*,R,64,-,-,olecki
Półwieś I,Z,90,-,-,iławski
Prątnica,E,189,-,16,iławski
Prioma*,E,1 443,1 390,43,działdowski
Prioma I*,E,276,-,15,działdowski
Prosity,E,31,-,0,bartoszycki
Prostki-Niedźwieckie*,E,24 812,23 534,182,ełcki
Próchnik,Z,139,-,-,m.Elbląg
Przejazd*,Z,233,-,-,ostródzki
Pudwągi II*,E,13,-,7,kętrzyński
Radzieje 1*,Z,12,-,-,węgorzewski
Rakowo Piskie*,Z,1 466,-,-,piski
Rakowo Piskie 1,R,484,-,-,piski
Rakowo Piskie II*,R,595,4 456,-,piski
Rasząg*,E,17 027,11 191,1 762,"olsztyński,szczycieński"
Robity I,Z,559,-,-,elbląski
Robity II,T,263,-,-,elbląski
Robity III,R,431,-,-,elbląski
Robity IV,E,343,-,50,elbląski
Rogale*,E,263,212,55,gołdapski
Rogale*,P,1 412,-,-,"olsztyński,szczycieński"
Rogale II*,Z,70,-,-,gołdapski
Rogale III*,M,-,-,-,gołdapski
Rogale IV*,R,1 489,-,-,gołdapski
Rogóż*,R,610,-,-,lidzbarski
Rogóż*,P,580,-,-,nidzicki
Romany,Z,338,-,-,szczycieński
Rożental,T,323,-,-,iławski
Rożental I*,E,45,-,2,iławski
Rożyńsk Wielki I*,T,6 774,6 178,-,ełcki
Rożyńsk Wielki III*,E,7 823,5 694,1 027,ełcki
Rożyńsk Wielki IV*,R,2 515,-,-,ełcki
Rożyńsk Wielki V*,E,177,-,29,ełcki
Rudno*,R,2 664,-,-,ostródzki
Rudziska*,P,1 099,-,-,olsztyński
Rumian*,Z,480,-,-,działdowski
Rumienica*,R,404,-,-,iławski
Rumy,Z,99,-,0,szczycieński
Rumy I*,E,433,-,0,szczycieński
Rumy II,R,2 099,-,-,"olsztyński,szczycieński"
Runowo*,P,6 289,-,-,lidzbarski
Rusek*,Z,205,-,-,szczycieński
Ruś,Z,213,-,-,ostródzki
Ruś*,Z,16 218,-,-,olsztyński
Ruś 1*,R,2 783,-,-,olsztyński
Ruś II*,R,4 010,-,-,ostródzki
Ruś III,T,55,-,-,ostródzki
Ruś V,R,155,-,-,ostródzki
Rybical,R,64,-,-,giżycki
Rybno*,R,3 843,-,-,działdowski
Rychnowo*,Z,1 231,-,-,ostródzki
Rydzewo*,Z,98,-,-,giżycki
Rydzewo III*,E,227,-,0,giżycki
Rydzewo-Kolonia II,Z,6,-,-,giżycki
Ryn II*,E,244,-,10,giżycki
Ryn III*,E,379,-,15,giżycki
Ryn (zarej.),Z,23,-,-,giżycki
Rywociny I*,Z,896,-,-,działdowski
Rywociny II*,Z,126,-,-,działdowski
Rywociny III*,E,793,529,50,działdowski
Rzeck,R,2 098,-,-,olsztyński
Sajzy,E,136,-,0,ełcki
Sambród*,Z,82,-,-,ostródzki
Sambród III*,Z,989,-,-,ostródzki
Sambród V,E,48,-,2,ostródzki
Sambród VII*,Z,60,-,-,ostródzki
Sambród VIII*,Z,28,-,-,ostródzki
Samin I*,T,3 741,3 741,-,ostródzki
Samin I/1*,Z,103,-,-,ostródzki
Sampława III,E,1 237,1 237,76,iławski
Sampława IV,T,257,257,-,iławski
Santop*,P,297,-,-,nidzicki
Sedranki II*,Z,7 754,-,-,olecki
Sedranki III*,M,-,-,-,olecki
Sedranki IV*,R,2 263,-,-,olecki
Siedliska*,E,55,-,1,giżycki
Siedliska II*,E,79,-,3,giżycki
